ID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
23032,male,group d,high school,standard,none,married,sometimes,no,2.0,private,> 10,83,82,77
23033,female,group c,bachelor's degree,standard,unknown,married,sometimes,yes,3.0,school_bus,> 10,84,86,87
23034,female,group b,master's degree,standard,completed,married,sometimes,no,1.0,school_bus,5 - 10,88,93,100
23035,male,group d,some college,free/reduced,none,divorced,sometimes,yes,2.0,school_bus,> 10,83,76,72
23036,female,group e,some high school,standard,completed,divorced,sometimes,no,6.0,private,5 - 10,71,83,78
23037,female,group d,associate's degree,standard,none,divorced,regularly,yes,3.0,school_bus,< 5,56,66,64
23038,female,group c,some high school,standard,none,married,regularly,yes,7.0,school_bus,< 5,53,62,60
23039,female,group d,bachelor's degree,standard,none,single,sometimes,no,1.0,school_bus,< 5,75,89,92
23040,female,group d,associate's degree,free/reduced,none,married,sometimes,no,4.0,school_bus,> 10,65,70,74
23041,male,group e,bachelor's degree,free/reduced,none,married,sometimes,yes,3.0,private,5 - 10,61,69,57
23042,male,unknown,high school,standard,unknown,single,regularly,yes,0.0,private,5 - 10,79,65,69
23043,male,group c,bachelor's degree,standard,unknown,married,sometimes,no,0.0,private,5 - 10,62,61,65
23044,female,group c,associate's degree,standard,unknown,single,sometimes,yes,1.0,school_bus,< 5,53,65,62
23045,female,group c,some high school,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,29,41,40
23046,female,group d,some high school,standard,none,single,unknown,yes,4.0,school_bus,5 - 10,44,56,51
23047,male,unknown,some college,standard,none,married,never,yes,1.0,private,5 - 10,49,38,33
23048,female,group a,some high school,standard,none,married,sometimes,yes,2.0,school_bus,5 - 10,60,75,71
23049,female,group b,high school,standard,none,single,sometimes,yes,5.0,school_bus,5 - 10,71,74,76
23050,male,group e,some college,standard,none,married,sometimes,yes,1.0,school_bus,> 10,63,55,43
23051,male,group d,associate's degree,free/reduced,completed,married,sometimes,unknown,2.0,school_bus,5 - 10,69,67,68
23052,male,group e,bachelor's degree,standard,none,married,sometimes,yes,2.0,private,< 5,90,78,82
23053,female,group b,high school,standard,none,married,regularly,yes,0.0,unknown,> 10,65,73,71
23054,female,group b,some high school,free/reduced,none,married,never,no,1.0,private,unknown,41,58,56
23055,female,unknown,some college,free/reduced,none,single,sometimes,no,1.0,school_bus,5 - 10,52,60,50
23056,male,group d,high school,standard,none,married,sometimes,no,1.0,school_bus,5 - 10,89,77,75
23057,female,group c,associate's degree,standard,completed,married,regularly,no,3.0,private,> 10,62,73,72
23058,female,group d,high school,standard,none,married,regularly,yes,1.0,private,< 5,71,79,77
23059,male,group d,associate's degree,standard,none,married,sometimes,yes,1.0,unknown,> 10,63,52,52
23060,male,group c,some college,free/reduced,none,single,sometimes,yes,3.0,unknown,5 - 10,54,58,51
23061,female,unknown,high school,free/reduced,none,divorced,regularly,yes,0.0,unknown,5 - 10,43,62,57
23062,female,group d,some college,standard,none,divorced,regularly,yes,0.0,school_bus,> 10,80,77,83
23063,female,group c,some college,standard,none,married,sometimes,no,3.0,school_bus,< 5,70,82,76
23064,male,group a,some college,standard,completed,single,regularly,unknown,1.0,private,< 5,85,74,74
23065,male,group d,associate's degree,standard,none,divorced,sometimes,yes,3.0,school_bus,> 10,43,36,34
23066,female,group c,some college,free/reduced,completed,divorced,never,no,2.0,private,5 - 10,46,57,57
23067,female,group c,bachelor's degree,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,37,49,48
23068,male,group a,some college,free/reduced,none,single,sometimes,no,4.0,private,< 5,67,67,58
23069,female,group d,unknown,standard,none,divorced,regularly,no,2.0,school_bus,5 - 10,63,77,77
23070,male,group b,some college,standard,none,married,regularly,yes,0.0,private,5 - 10,62,51,51
23071,female,group a,associate's degree,free/reduced,none,divorced,regularly,yes,5.0,unknown,5 - 10,44,52,50
23072,female,group c,some high school,standard,none,widowed,unknown,yes,2.0,private,5 - 10,69,82,75
23073,female,unknown,some college,standard,none,single,sometimes,yes,3.0,private,5 - 10,45,52,57
23074,female,group c,master's degree,standard,unknown,single,regularly,yes,0.0,school_bus,5 - 10,54,71,71
23075,female,group e,unknown,standard,completed,divorced,regularly,yes,3.0,private,5 - 10,81,70,71
23076,female,group d,some college,free/reduced,none,married,sometimes,yes,4.0,unknown,< 5,53,59,61
23077,male,group c,associate's degree,standard,completed,single,sometimes,no,1.0,private,5 - 10,67,62,67
23078,male,group c,some high school,standard,unknown,married,regularly,unknown,3.0,school_bus,5 - 10,63,44,48
23079,female,group d,some college,free/reduced,completed,married,regularly,no,3.0,school_bus,< 5,70,75,85
23080,male,group d,high school,standard,completed,divorced,regularly,yes,0.0,school_bus,5 - 10,96,97,93
23081,female,group d,some high school,standard,completed,married,sometimes,yes,1.0,unknown,< 5,93,90,98
23082,female,group c,bachelor's degree,standard,none,unknown,never,yes,0.0,unknown,5 - 10,47,61,59
23083,male,group e,some high school,standard,completed,married,regularly,yes,0.0,school_bus,> 10,82,77,77
23084,male,group d,associate's degree,standard,completed,divorced,regularly,yes,4.0,school_bus,> 10,79,62,66
23085,female,group d,some college,free/reduced,none,divorced,never,yes,1.0,private,< 5,53,65,64
23086,female,group b,some high school,standard,none,single,sometimes,yes,2.0,school_bus,5 - 10,69,76,73
23087,female,group b,some college,free/reduced,completed,married,sometimes,unknown,3.0,unknown,5 - 10,78,90,91
23088,female,group a,some college,standard,none,married,regularly,yes,2.0,school_bus,< 5,43,55,55
23089,female,group d,some college,standard,none,married,never,no,3.0,private,5 - 10,59,73,75
23090,female,group c,some college,standard,completed,married,regularly,yes,1.0,private,5 - 10,62,70,68
23091,female,group c,high school,free/reduced,completed,widowed,regularly,yes,1.0,private,5 - 10,57,73,71
23092,female,group c,associate's degree,standard,completed,married,regularly,no,0.0,private,5 - 10,93,96,100
23093,female,group c,associate's degree,free/reduced,completed,single,regularly,yes,0.0,private,> 10,62,81,88
23094,female,group c,bachelor's degree,standard,none,married,sometimes,no,1.0,private,< 5,60,78,67
23095,female,group d,some high school,standard,none,married,sometimes,yes,1.0,school_bus,5 - 10,51,62,64
23096,female,group d,some high school,standard,completed,married,sometimes,no,1.0,private,> 10,81,84,80
23097,female,group c,some high school,standard,none,married,regularly,no,1.0,unknown,5 - 10,70,69,75
23098,male,group d,unknown,free/reduced,none,divorced,never,no,2.0,private,< 5,45,51,47
23099,female,group e,some high school,standard,completed,married,regularly,yes,2.0,school_bus,< 5,95,92,94
23100,male,group e,associate's degree,standard,completed,single,sometimes,no,4.0,unknown,< 5,97,88,77
23101,male,group c,unknown,free/reduced,none,married,regularly,no,0.0,school_bus,< 5,55,48,48
23102,male,group c,some college,standard,none,single,never,no,1.0,private,> 10,67,61,62
23103,male,group c,some high school,standard,none,unknown,regularly,yes,0.0,school_bus,5 - 10,62,59,57
23104,female,group b,high school,free/reduced,completed,divorced,regularly,yes,4.0,school_bus,5 - 10,62,76,69
23105,male,group d,some high school,standard,none,married,sometimes,yes,3.0,school_bus,5 - 10,65,55,49
23106,male,group b,associate's degree,free/reduced,completed,married,regularly,yes,3.0,private,< 5,65,68,74
23107,female,group e,some high school,standard,unknown,married,sometimes,unknown,3.0,private,5 - 10,88,95,94
23108,male,group e,some high school,free/reduced,completed,divorced,sometimes,no,2.0,private,> 10,85,85,75
23109,female,group d,some college,standard,completed,married,sometimes,yes,1.0,private,5 - 10,67,79,75
23110,female,group e,associate's degree,standard,none,single,sometimes,yes,3.0,school_bus,5 - 10,83,96,90
23111,female,unknown,associate's degree,free/reduced,none,divorced,sometimes,yes,0.0,school_bus,5 - 10,38,45,47
23112,male,group c,some college,standard,none,married,sometimes,yes,7.0,private,< 5,89,86,78
23113,female,group c,associate's degree,standard,none,married,never,yes,4.0,private,5 - 10,88,92,97
23114,male,group c,master's degree,standard,none,divorced,sometimes,yes,6.0,school_bus,< 5,68,62,60
23115,female,group e,some college,standard,none,married,sometimes,no,3.0,unknown,5 - 10,74,73,72
23116,female,group b,unknown,free/reduced,completed,unknown,never,yes,2.0,unknown,5 - 10,66,82,76
23117,male,group c,some high school,free/reduced,none,widowed,sometimes,yes,1.0,school_bus,5 - 10,72,70,68
23118,male,unknown,associate's degree,free/reduced,none,divorced,regularly,yes,1.0,private,5 - 10,43,45,43
23119,female,group c,associate's degree,standard,none,married,regularly,yes,3.0,school_bus,> 10,74,74,76
23120,female,group b,some college,free/reduced,completed,divorced,sometimes,yes,1.0,school_bus,< 5,50,65,63
23121,female,group d,master's degree,standard,none,married,regularly,yes,1.0,school_bus,5 - 10,49,52,51
23122,female,group b,high school,free/reduced,completed,married,sometimes,yes,1.0,private,> 10,44,66,68
23123,female,group c,high school,standard,none,married,regularly,yes,0.0,unknown,> 10,59,63,58
23124,female,group a,some college,standard,completed,single,regularly,no,4.0,school_bus,< 5,82,93,98
23125,female,group d,high school,standard,none,divorced,regularly,yes,1.0,unknown,< 5,72,80,82
23126,female,group c,bachelor's degree,free/reduced,none,married,sometimes,no,2.0,school_bus,5 - 10,58,61,65
23127,male,group c,master's degree,free/reduced,completed,married,regularly,yes,2.0,private,5 - 10,50,50,52
23128,male,group d,high school,free/reduced,completed,married,sometimes,yes,3.0,private,5 - 10,51,53,49
23129,male,group c,associate's degree,standard,completed,divorced,never,yes,0.0,school_bus,< 5,75,73,73
23130,male,group b,associate's degree,standard,none,unknown,never,yes,4.0,unknown,> 10,28,27,25
23131,female,group d,associate's degree,standard,none,single,sometimes,yes,1.0,private,5 - 10,74,70,74
23132,female,group c,some college,standard,none,married,regularly,yes,1.0,private,5 - 10,62,63,60
23133,male,group c,associate's degree,standard,none,divorced,regularly,yes,2.0,unknown,5 - 10,86,86,82
23134,female,group d,some high school,free/reduced,none,married,sometimes,no,2.0,school_bus,< 5,49,59,60
23135,female,group b,associate's degree,standard,completed,married,sometimes,no,3.0,private,5 - 10,78,86,89
23136,male,group b,high school,standard,none,single,sometimes,no,1.0,private,< 5,76,82,74
23137,female,group c,some high school,standard,none,married,regularly,no,1.0,unknown,5 - 10,81,85,86
23138,female,group c,associate's degree,free/reduced,completed,married,sometimes,no,3.0,school_bus,5 - 10,54,66,67
23139,male,group c,bachelor's degree,standard,none,married,regularly,yes,1.0,private,< 5,66,65,65
23140,female,group b,high school,standard,completed,married,regularly,yes,0.0,school_bus,5 - 10,94,100,97
23141,male,group c,associate's degree,standard,completed,married,unknown,yes,2.0,private,5 - 10,73,62,60
23142,male,group c,master's degree,standard,none,divorced,sometimes,yes,1.0,school_bus,5 - 10,71,77,71
23143,male,group c,high school,standard,none,divorced,sometimes,yes,1.0,private,< 5,88,77,72
23144,male,group d,associate's degree,standard,none,married,sometimes,yes,0.0,school_bus,5 - 10,74,69,65
23145,male,group b,some high school,standard,completed,divorced,sometimes,yes,3.0,school_bus,> 10,80,70,72
23146,male,group b,associate's degree,free/reduced,none,single,sometimes,no,6.0,school_bus,5 - 10,63,62,54
23147,female,group d,high school,standard,none,single,sometimes,yes,3.0,school_bus,5 - 10,65,87,88
23148,female,group b,high school,free/reduced,completed,married,regularly,yes,3.0,school_bus,5 - 10,76,95,94
23149,female,group a,some high school,standard,completed,married,never,yes,0.0,private,5 - 10,32,44,43
23150,male,group b,some college,standard,none,married,never,yes,4.0,private,5 - 10,68,64,63
23151,male,group c,bachelor's degree,free/reduced,completed,married,never,yes,5.0,private,5 - 10,68,74,75
23152,female,group c,high school,free/reduced,none,divorced,regularly,yes,3.0,school_bus,5 - 10,55,58,52
23153,female,group c,high school,free/reduced,none,single,never,yes,1.0,private,5 - 10,47,56,51
23154,male,group c,some high school,standard,none,married,regularly,yes,1.0,unknown,< 5,78,64,69
23155,female,group d,bachelor's degree,free/reduced,none,married,sometimes,yes,0.0,school_bus,< 5,55,76,75
23156,female,group d,some college,free/reduced,none,married,regularly,yes,2.0,private,< 5,45,46,52
23157,male,group a,bachelor's degree,free/reduced,none,divorced,never,yes,1.0,school_bus,5 - 10,53,58,48
23158,male,group c,bachelor's degree,standard,completed,single,never,no,4.0,school_bus,5 - 10,77,74,73
23159,male,group b,master's degree,free/reduced,none,divorced,sometimes,yes,1.0,private,unknown,57,53,50
23160,male,group d,unknown,standard,completed,single,regularly,yes,3.0,unknown,> 10,86,76,83
23161,male,group b,associate's degree,standard,none,married,regularly,yes,1.0,school_bus,5 - 10,65,69,69
23162,female,group d,high school,standard,unknown,married,sometimes,no,3.0,school_bus,< 5,64,68,59
23163,male,group c,master's degree,standard,none,single,regularly,no,1.0,private,5 - 10,80,79,77
23164,male,group d,high school,standard,completed,married,sometimes,no,4.0,school_bus,5 - 10,82,91,88
23165,female,group e,associate's degree,standard,none,married,never,yes,1.0,school_bus,5 - 10,69,70,73
23166,male,group b,some high school,standard,none,married,sometimes,yes,1.0,school_bus,> 10,91,83,79
23167,female,group c,bachelor's degree,free/reduced,completed,married,sometimes,yes,2.0,school_bus,5 - 10,49,64,61
23168,female,group e,bachelor's degree,standard,none,divorced,regularly,no,0.0,unknown,5 - 10,76,62,67
23169,male,group e,unknown,standard,none,married,regularly,no,2.0,private,< 5,75,70,65
23170,female,group d,bachelor's degree,free/reduced,completed,divorced,sometimes,yes,0.0,school_bus,5 - 10,70,85,89
23171,male,group c,master's degree,standard,none,married,never,no,1.0,private,5 - 10,96,94,91
23172,male,group c,some college,standard,none,married,regularly,yes,1.0,unknown,5 - 10,71,57,60
23173,female,group c,master's degree,standard,none,divorced,never,no,3.0,school_bus,5 - 10,80,86,80
23174,male,group c,high school,standard,none,married,regularly,yes,0.0,school_bus,unknown,64,55,51
23175,male,group d,some college,free/reduced,unknown,married,regularly,no,4.0,school_bus,< 5,61,51,57
23176,female,group c,high school,free/reduced,none,married,sometimes,yes,3.0,private,> 10,62,62,69
23177,male,group a,master's degree,free/reduced,none,married,sometimes,no,1.0,unknown,< 5,54,54,53
